x,y,distance,correlation_function
61.40108747262407,7.504577357765148e-13,61.40108747262407,-2.356022710134434e-30
62.15912558957004,7.504577357765148e-13,62.15912558957004,-1.0142159530789257e-29
62.91716370651601,7.504577357765148e-13,62.91716370651601,-1.1970789925482852e-29
63.675201823461975,7.504577357765148e-13,63.675201823461975,-8.744271181776351e-30
64.43323994040794,7.504577357765148e-13,64.43323994040794,-3.0441689564876934e-30
65.19127805735391,7.504577357765148e-13,65.19127805735391,2.30452341681062e-30
65.94931617429987,7.504577357765148e-13,65.94931617429987,5.3773954842975164e-30
66.70735429124584,7.504577357765148e-13,66.70735429124584,5.6412915478585496e-30
67.4653924081918,7.504577357765148e-13,67.4653924081918,3.7768957081148155e-30
68.22343052513777,7.504577357765148e-13,68.22343052513777,1.0805363691593606e-30
68.98146864208374,7.504577357765148e-13,68.98146864208374,-1.2088912607849947e-30
69.73950675902971,7.504577357765148e-13,69.73950675902971,-2.373114533829929e-30
70.49754487597568,7.504577357765148e-13,70.49754487597568,-2.340088332184043e-30
71.25558299292165,7.504577357765148e-13,71.25558299292165,-1.5126530394382142e-30
72.01362110986761,7.504577357765148e-13,72.01362110986761,-4.518912449076969e-31
72.77165922681358,7.504577357765148e-13,72.77165922681358,4.10087828370367e-31
73.52969734375954,7.504577357765148e-13,73.52969734375954,9.079665710992609e-31
74.2877354607055,7.504577357765148e-13,74.2877354607055,1.1061365392403432e-30
75.04577357765147,7.504577357765148e-13,75.04577357765147,1.1490093456041763e-30
7.504577357765148e-13,0.7580381169467174,0.7580381169467174,7.370952356292306e-24
0.7580381169467174,0.7580381169467174,1.0720277857818101,4.971626718583508e-24
1.5160762338926843,0.7580381169467174,1.6950247590281242,2.0577666835549752e-24
2.2741143508386514,0.7580381169467174,2.397127002775286,-6.672025316808678e-25
3.032152467784618,0.7580381169467174,3.125471224413444,-2.618087986771289e-24
3.790190584730585,0.7580381169467174,3.8652511503554976,-3.5010192839721635e-24
4.548228701676552,0.7580381169467174,4.6109658542976115,-3.367856275265714e-24
5.306266818622519,0.7580381169467174,5.360138928904592,-2.544990064858151e-24
6.064304935568486,0.7580381169467174,6.111498681854101,-1.4796884223921789e-24
6.822343052514452,0.7580381169467174,6.86432709833501,-5.728345295902127e-25
7.580381169460419,0.7580381169467174,7.61818879137648,-6.085737546672922e-26
8.338419286406385,0.7580381169467174,8.372804666457835,2.0346341667494248e-26
9.096457403352353,0.7580381169467174,9.127987679535286,-2.0606475228276865e-25
9.85449552029832,0.7580381169467174,9.883607830459674,-5.444932553808228e-25
10.612533637244287,0.7580381169467174,10.639571983326471,-8.167363371012187e-25
11.370571754190253,0.7580381169467174,11.39581167815322,-9.217404738226473e-25
12.12860987113622,0.7580381169467174,12.152275473875957,-8.51207511382006e-25
12.886647988082187,0.7580381169467174,12.908923973572964,-6.668577467858198e-25
13.644686105028153,0.7580381169467174,13.665726497025048,-4.579012724227328e-25
14.40272422197412,0.7580381169467174,14.422658797911852,-2.998059213069817e-25
15.160762338920087,0.7580381169467174,15.179701462280534,-2.2941197816137403e-25
15.918800455866055,0.7580381169467174,15.93683876245303,-2.4132901795721784e-25
16.67683857281202,0.7580381169467174,16.694057822182568,-3.012456015337565e-25
17.43487668975799,0.7580381169467174,17.451347998759598,-3.6658930151783457e-25
18.192914806703957,0.7580381169467174,18.208700419050565,-4.04766047828072e-25
18.950952923649922,0.7580381169467174,18.966107626530533,-4.0273912654137166e-25
19.70899104059589,0.7580381169467174,19.72356330952988,-3.6665019343863986e-25
20.467029157541855,0.7580381169467174,20.481062089706494,-3.1429472050967174e-25
21.225067274487824,0.7580381169467174,21.23859935573149,-2.652120352914823e-25
21.98310539143379,0.7580381169467174,21.996171131304408,-2.327774777185884e-25
22.741143508379757,0.7580381169467174,22.753773969508156,-2.207523634324301e-25
23.499181625325722,0.7580381169467174,23.51140486756991,-2.244036360008617e-25
24.25721974227169,0.7580381169467174,24.269061197574157,-2.3454578925679713e-25
25.01525785921766,0.7580381169467174,25.026740649750916,-2.421920779384163e-25
25.773295976163624,0.7580381169467174,25.784441185755338,-2.4188975451991846e-25
26.531334093109592,0.7580381169467174,26.54216099994391,-2.328269864566564e-25
27.289372210055557,0.7580381169467174,27.29989848709509,-2.178868917031349e-25
28.047410327001526,0.7580381169467174,28.05765221535715,-2.0155501971762409e-25
28.80544844394749,0.7580381169467174,28.81542090346176,-1.8777913423338448e-25
29.56348656089346,0.7580381169467174,29.573203401438818,-1.7860506158861678e-25
30.321524677839424,0.7580381169467174,30.33099867422056,-1.7389857019081257e-25
31.079562794785392,0.7580381169467174,31.088805787642478,-1.7196901075480116e-25
31.83760091173136,0.7580381169467174,31.846623896441862,-1.7061778848175041e-25
32.59563902867733,0.7580381169467174,32.604452233929294,-1.6810081607266289e-25
33.353677145623294,0.7580381169467174,33.36229010306723,-1.6366282745170695e-25
34.11171526256926,0.7580381169467174,34.120136868736985,-1.5755489436033366e-25
34.86975337951523,0.7580381169467174,34.877991951013435,-1.5066605712766368e-25
35.6277914964612,0.7580381169467174,35.63585481929761,-1.4401145855175892e-25
36.38582961340717,0.7580381169467174,36.39372498718209,-1.3830927249513393e-25
37.14386773035313,0.7580381169467174,37.15160200794459,-1.3378323025176633e-25
37.9019058472991,0.7580381169467174,37.90948547058203,-1.3020559150319448e-25
38.659943964245066,0.7580381169467174,38.667374996310684,-1.2710026424039705e-25
39.417982081191035,0.7580381169467174,39.42527023547006,-1.23986393412116e-25
40.176020198136996,0.7580381169467174,40.18317086477691,-1.2055921781879354e-25
40.934058315082964,0.7580381169467174,40.94107658488424,-1.167562350340703e-25
41.69209643202893,0.7580381169467174,41.698987118206404,-1.1271404052242206e-25
42.4501345489749,0.7580381169467174,42.4569022069771,-1.0866125930933354e-25
43.20817266592087,0.7580381169467174,43.21482161151166,-1.0480516598086121e-25
43.96621078286683,0.7580381169467174,43.97274510864906,-1.0125667985483255e-25
44.7242488998128,0.7580381169467174,44.73067249035219,-9.801198938547931e-26
45.48228701675877,0.7580381169467174,45.48860356244811,-9.498272367079795e-26
46.24032513370474,0.7580381169467174,46.2465381434921,-9.205031502981632e-26
46.9983632506507,0.7580381169467174,47.00447606374161,-8.911748663480288e-26
47.756401367596666,0.7580381169467174,47.76241716422791,-8.613807908296374e-26
48.514439484542635,0.7580381169467174,48.52036129591466,-8.311963964365787e-26
49.2724776014886,0.7580381169467174,49.2783083189342,-8.010501635148973e-26
50.03051571843457,0.7580381169467174,50.036258101893196,-7.714551093182259e-26
50.78855383538053,0.7580381169467174,50.794210521240416,-7.42780163649172e-26
51.5465919523265,0.7580381169467174,51.552165460690354,-7.15137547506273e-26
52.30463006927247,0.7580381169467174,52.31012281069684,-6.883980711829527e-26
53.06266818621844,0.7580381169467174,53.06808246797186,-6.622945526247521e-26
53.8207063031644,0.7580381169467174,53.82604433504495,-6.365506702733005e-26
54.57874442011037,0.7580381169467174,54.58400831985933,-6.109795448519356e-26
55.33678253705634,0.7580381169467174,55.34197433540122,-5.855226188822849e-26
56.094820654002305,0.7580381169467174,56.099942299359164,-5.602298800964938e-26
56.852858770948274,0.7580381169467174,56.857912133810665,-5.35204471388323e-26
57.610896887894235,0.7580381169467174,57.615883764933486,-5.105421440920965e-26
58.3689350048402,0.7580381169467174,58.373857122739494,-4.862898945361574e-26
59.12697312178617,0.7580381169467174,59.13183214082893,-4.6243438495638076e-26
59.88501123873214,0.7580381169467174,59.88980875616334,-4.389166255439816e-26
60.6430493556781,0.7580381169467174,60.64778690885558,-4.156603506156087e-26
61.40108747262407,0.7580381169467174,61.40576654197533,-3.925996485294717e-26
62.15912558957004,0.7580381169467174,62.1637476013688,-3.69695516438147e-26
62.91716370651601,0.7580381169467174,62.92173003549155,-3.469379626279633e-26
63.675201823461975,0.7580381169467174,63.67971379525319,-3.2433667840458176e-26
64.43323994040794,0.7580381169467174,64.43769883387306,-3.0190686024339913e-26
65.19127805735391,0.7580381169467174,65.19568510674597,-2.796568745712032e-26
65.94931617429987,0.7580381169467174,65.95367257131717,-2.5758198450351852e-26
66.70735429124584,0.7580381169467174,66.71166118696596,-2.3566491928484535e-26
67.4653924081918,0.7580381169467174,67.4696509148969,-2.1388122765090208e-26
68.22343052513777,0.7580381169467174,68.22764171803863,-1.9220604760384268e-26
68.98146864208374,0.7580381169467174,68.98563356094895,-1.7061925697908907e-26
69.73950675902971,0.7580381169467174,69.74362640972646,-1.491073983179922e-26
70.49754487597568,0.7580381169467174,70.50162023192765,-1.276624713572838e-26
71.25558299292165,0.7580381169467174,71.25961499648935,-1.0627892864708414e-26
72.01362110986761,0.7580381169467174,72.01761067365616,-8.495061423552847e-27
72.77165922681358,0.7580381169467174,72.77560723491236,-6.3668980725759674e-27
73.52969734375954,0.7580381169467174,73.53360465291786,-4.242304165599029e-27
74.2877354607055,0.7580381169467174,74.29160290144847,-2.120061691255099e-27
75.04577357765147,0.7580381169467174,75.04960195533936,1.0111233520447618e-30
7.504577357765148e-13,1.5160762338926843,1.5160762338926843,1.9387877426603846e-24
0.7580381169467174,1.5160762338926843,1.6950247590281242,-4.0071014562759817e-25
1.5160762338926843,1.5160762338926843,2.144055571562559,-2.466839243779107e-24
2.2741143508386514,1.5160762338926843,2.7331452994058925,-3.82795469585568e-24
3.032152467784618,1.5160762338926843,3.3900495180552417,-4.286305719139343e-24
3.790190584730585,1.5160762338926843,4.082160189844906,-3.9153743625795596e-24
4.548228701676552,1.5160762338926843,4.7942540055496226,-3.0015231336028526e-24
5.306266818622519,1.5160762338926843,5.518600791630844,-1.9220163503349788e-24
6.064304935568486,1.5160762338926843,6.250942448825978,-1.0118290442129606e-24
6.822343052514452,1.5160762338926843,6.988766119506821,-4.6835936385487135e-25
7.580381169460419,1.5160762338926843,7.730502300710112,-3.21029723098426e-25
8.338419286406385,1.5160762338926843,8.475123795136458,-4.63891176627649e-25
9.096457403352353,1.5160762338926843,9.221931708594358,-7.26531005278629e-25
9.85449552029832,1.5160762338926843,9.970434750127692,-9.496958610940368e-25
10.612533637244287,1.5160762338926843,10.720277857808336,-1.0377108048394574e-24
11.370571754190253,1.5160762338926843,11.471198244480105,-9.746721978620878e-25
12.12860987113622,1.5160762338926843,12.222997363707364,-8.077322944134851e-25
12.886647988082187,1.5160762338926843,12.975522475635302,-6.120149989554971e-25
13.644686105028153,1.5160762338926843,13.728654196669192,-4.547765011266927e-25
14.40272422197412,1.5160762338926843,14.48229788953446,-3.721831846586244e-25
15.160762338920087,1.5160762338926843,15.236377582752137,-3.63940220084165e-25
15.918800455866055,1.5160762338926843,15.990831595031434,-4.0300931160779645e-25
16.67683857281202,1.5160762338926843,16.745609332914857,-4.527649462136255e-25
17.43487668975799,1.5160762338926843,17.50066891104568,-4.831855311954568e-25
18.192914806703957,1.5160762338926843,18.25597535906976,-4.802645062343867e-25
18.950952923649922,1.5160762338926843,19.01149925338267,-4.469110315676786e-25
19.70899104059589,1.5160762338926843,19.767215660918545,-3.9726389987809047e-25
20.467029157541855,1.5160762338926843,20.523103315109115,-3.483068081280004e-25
21.225067274487824,1.5160762338926843,21.279143966652143,-3.1265576543753023e-25
21.98310539143379,1.5160762338926843,22.035321867353325,-2.949206819555702e-25
22.741143508379757,1.5160762338926843,22.791623356305646,-2.920598097405704e-25
23.499181625325722,1.5160762338926843,23.548036525515673,-2.965306609699344e-25
24.25721974227169,1.5160762338926843,24.304550947751117,-3.0030505969555347e-25
25.01525785921766,1.5160762338926843,25.06115745352008,-2.980034975984007e-25
25.773295976163624,1.5160762338926843,25.817847947145136,-2.8819956370431977e-25
26.531334093109592,1.5160762338926843,26.574615254170165,-2.7288775287413806e-25
27.289372210055557,1.5160762338926843,27.331452994049307,-2.558029755661042e-25
28.047410327001526,1.5160762338926843,28.088355473365937,-2.405309702332732e-25
28.80544844394749,1.5160762338926843,28.845317595822916,-2.2917859818455178e-25
29.56348656089346,1.5160762338926843,29.602334786011433,-2.2195754859542394e-25
30.321524677839424,1.5160762338926843,30.359402924560282,-2.175961653064071e-25
31.079562794785392,1.5160762338926843,31.116518292732923,-2.142038517126102e-25
31.83760091173136,1.5160762338926843,31.87367752490528,-2.1014109504503253e-25
32.59563902867733,1.5160762338926843,32.630877567647595,-2.04564572813641e-25
33.353677145623294,1.5160762338926843,33.388115644364355,-1.975272979508377e-25
34.11171526256926,1.5160762338926843,34.14538922463141,-1.8971384234084795e-25
34.86975337951523,1.5160762338926843,34.902695997518414,-1.8200747199419576e-25
35.6277914964612,1.5160762338926843,35.6600338483054,-1.7509743702926214e-25
36.38582961340717,1.5160762338926843,36.41740083810035,-1.6926428644607317e-25
37.14386773035313,1.5160762338926843,37.174795185944774,-1.6437719857778309e-25
37.9019058472991,1.5160762338926843,37.93221525306029,-1.6004809947397763e-25
38.659943964245066,1.5160762338926843,38.68965952894317,-1.5584265179270552e-25
39.417982081191035,1.5160762338926843,39.447126619058984,-1.5145315184459772e-25
40.176020198136996,1.5160762338926843,40.20461523392664,-1.4677795115943364e-25
40.934058315082964,1.5160762338926843,40.962124179412214,-1.419020757614135e-25
41.69209643202893,1.5160762338926843,41.719652348079,-1.3701253221140712e-25
42.4501345489749,1.5160762338926843,42.47719871146221,-1.3229764874598457e-25
43.20817266592087,1.5160762338926843,43.234762313154974,-1.2787277697316565e-25
43.96621078286683,1.5160762338926843,43.99234226260804,-1.2375349103535042e-25
44.7242488998128,1.5160762338926843,44.749937729558695,-1.1987383909042604e-25
45.48228701675877,1.5160762338926843,45.50754793901554,-1.1613078911347718e-25
46.24032513370474,1.5160762338926843,46.26517216673575,-1.1243108479332286e-25
46.9983632506507,1.5160762338926843,47.022809735139056,-1.087221129256957e-25
47.756401367596666,1.5160762338926843,47.78046000961024,-1.0499931222927794e-25
48.514439484542635,1.5160762338926843,48.538122395147546,-1.0129351869577774e-25
49.2724776014886,1.5160762338926843,49.29579633332005,-9.76483456494963e-26
50.03051571843457,1.5160762338926843,50.053481299501065,-9.409879991798966e-26
50.78855383538053,1.5160762338926843,50.81117680034897,-9.065890284198751e-26
51.5465919523265,1.5160762338926843,51.56888237150991,-8.732061706198597e-26
52.30463006927247,1.5160762338926843,52.326597575520005,-8.406148728351938e-26
53.06266818621844,1.5160762338926843,53.08432199988705,-8.085578730548862e-26
53.8207063031644,1.5160762338926843,53.84205525533414,-7.768401537966816e-26
54.57874442011037,1.5160762338926843,54.59979697418941,-7.453757136514774e-26
55.33678253705634,1.5160762338926843,55.357546808907976,-7.14181138139182e-26
56.094820654002305,1.5160762338926843,56.115304430713536,-6.833324504011352e-26
56.852858770948274,1.5160762338926843,56.873069528348516,-6.529112862597635e-26
57.610896887894235,1.5160762338926843,57.63084180692276,-6.229635978704158e-26
58.3689350048402,1.5160762338926843,58.38862098685183,-5.934832022158045e-26
59.12697312178617,1.5160762338926843,59.14640680287687,-5.644198107439351e-26
59.88501123873214,1.5160762338926843,59.90419900315878,-5.357019864696569e-26
60.6430493556781,1.5160762338926843,60.66199734844036,-5.072623383725398e-26
61.40108747262407,1.5160762338926843,61.419801611270344,-4.790547713068121e-26
62.15912558957004,1.5160762338926843,62.177611575284196,-4.510593214564975e-26
62.91716370651601,1.5160762338926843,62.93542703453683,-4.2327600982807156e-26
63.675201823461975,1.5160762338926843,63.69324779288296,-3.9571294756918466e-26
64.43323994040794,1.5160762338926843,64.4510736634011,-3.6837473498644865e-26
65.19127805735391,1.5160762338926843,65.20890446785782,-3.412554890598664e-26
65.94931617429987,1.5160762338926843,65.96674003620873,-3.1433792007404486e-26
66.70735429124584,1.5160762338926843,66.7245802061337,-2.875971826000149e-26
67.4653924081918,1.5160762338926843,67.4824248226031,-2.610067227028839e-26
68.22343052513777,1.5160762338926843,68.2402737374732,-2.3454330114468437e-26
68.98146864208374,1.5160762338926843,68.99812680910806,-2.0818943527656473e-26
69.73950675902971,1.5160762338926843,69.7559839020261,-1.8193298164746301e-26
70.49754487597568,1.5160762338926843,70.51384488656947,-1.5576479893879325e-26
71.25558299292165,1.5160762338926843,71.27170963859446,-1.2967597209765858e-26
72.01362110986761,1.5160762338926843,72.02957803918154,-1.0365588605166906e-26
72.77165922681358,1.5160762338926843,72.78744997436341,-7.769175103912848e-27
73.52969734375954,1.5160762338926843,73.54532533486987,-5.1769384447109906e-27
74.2877354607055,1.5160762338926843,74.30320401588843,-2.587450021864274e-27
75.04577357765147,1.5160762338926843,75.06108591683913,6.355898746242164e-31
7.504577357765148e-13,2.2741143508386514,2.2741143508386514,-1.3369088996106069e-24
0.7580381169467174,2.2741143508386514,2.397127002775286,-2.49649198856676e-24
1.5160762338926843,2.2741143508386514,2.7331452994058925,-3.2000836111643864e-24
2.2741143508386514,2.2741143508386514,3.2160833573433076,-3.338514410301217e-24
3.032152467784618,2.2741143508386514,3.7901905847308854,-2.962243864987157e-24
3.790190584730585,2.2741143508386514,4.420083794372078,-2.2507708227776493e-24
4.548228701676552,2.2741143508386514,5.085074277082359,-1.4428038729297132e-24
5.306266818622519,2.2741143508386514,5.7730463042578,-7.558134241445067e-25
6.064304935568486,2.2741143508386514,6.476680510280756,-3.2436020162668926e-25
6.822343052514452,2.2741143508386514,7.191381008323958,-1.7586405754734966e-25
7.580381169460419,2.2741143508386514,7.914150286354209,-2.4602415027215407e-25
8.338419286406385,2.2741143508386514,8.642964322303099,-4.21319548259553e-25
9.096457403352353,2.2741143508386514,9.376413673238513,-5.884842896857681e-25
9.85449552029832,2.2741143508386514,10.113489904096902,-6.722494976731463e-25
10.612533637244287,2.2741143508386514,10.853454117576199,-6.507623536296032e-25
11.370571754190253,2.2741143508386514,11.595753451064727,-5.484703835685919e-25
12.12860987113622,2.2741143508386514,12.33996651076952,-4.14465190227088e-25
12.886647988082187,2.2741143508386514,13.085766788745433,-2.9767377289350575e-25
13.644686105028153,2.2741143508386514,13.832897562891105,-2.286744320510707e-25
14.40272422197412,2.2741143508386514,14.581154312842667,-2.130694217697362e-25
15.160762338920087,2.2741143508386514,15.330372166973245,-2.358575457445657e-25
15.918800455866055,2.2741143508386514,16.080416786712078,-2.7233055734535716e-25
16.67683857281202,2.2741143508386514,16.83117764341881,-2.9974757700692952e-25
17.43487668975799,2.2741143508386514,17.582562989159367,-3.0523439587458885e-25
18.192914806703957,2.2741143508386514,18.33449604556063,-2.8794079170826384e-25
18.950952923649922,2.2741143508386514,19.08691208119024,-2.561450097205829e-25
19.70899104059589,2.2741143508386514,19.839756145653084,-2.2170670176751783e-25
20.467029157541855,2.2741143508386514,20.592981295003373,-1.9463841013441322e-25
21.225067274487824,2.2741143508386514,21.346547188883363,-1.7979957676406057e-25
21.98310539143379,2.2741143508386514,22.10041897185607,-1.7639773106032396e-25
22.741143508379757,2.2741143508386514,22.854566374127796,-1.797484316632405e-25
23.499181625325722,2.2741143508386514,23.60896298317095,-1.840400227840756e-25
24.25721974227169,2.2741143508386514,24.363585649603092,-1.8479944468344092e-25
25.01525785921766,2.2741143508386514,25.118413999371878,-1.8020910157928284e-25
25.773295976163624,2.2741143508386514,25.87343003074046,-1.7107992863977674e-25
26.531334093109592,2.2741143508386514,26.628617779390833,-1.5984297797625813e-25
27.289372210055557,2.2741143508386514,27.383963038604232,-1.491967199472475e-25
28.047410327001526,2.2741143508386514,28.139453124250338,-1.4101002964185547e-25
28.80544844394749,2.2741143508386514,28.895076676444504,-1.3582716787259786e-25
29.56348656089346,2.2741143508386514,29.65082349137741,-1.3300326645076684e-25
30.321524677839424,2.2741143508386514,30.406684378102053,-1.3125355499725251e-25
31.079562794785392,2.2741143508386514,31.162651036067178,-1.293003658018818e-25
31.83760091173136,2.2741143508386514,31.91871594997781,-1.2634799205127867e-25
32.59563902867733,2.2741143508386514,32.67487229919229,-1.2225131438465607e-25
33.353677145623294,2.2741143508386514,33.431113879366386,-1.1739492932149537e-25
34.11171526256926,2.2741143508386514,34.18743503445807,-1.1240443628239726e-25
34.86975337951523,2.2741143508386514,34.943830597530436,-1.078429808154321e-25
35.6277914964612,2.2741143508386514,35.70029583905438,-1.0401151187806595e-25
36.38582961340717,2.2741143508386514,36.45682642162628,-1.0090091579677536e-25
37.14386773035313,2.2741143508386514,37.21341836019178,-9.827415611169895e-26
37.9019058472991,2.2741143508386514,37.970067987010715,-9.581317265868414e-26
38.659943964245066,2.2741143508386514,38.72677192071731,-9.325796950270302e-26
39.417982081191035,2.2741143508386514,39.48352703892837,-9.048735130298032e-26
40.176020198136996,2.2741143508386514,40.24033045393393,-8.752611443686147e-26
40.934058315082964,2.2741143508386514,40.99717949107357,-8.449530129241285e-26
41.69209643202893,2.2741143508386514,41.754071669458654,-8.153928992240106e-26
42.4501345489749,2.2741143508386514,42.51100468474913,-7.876337218745465e-26
43.20817266592087,2.2741143508386514,43.26797639373399,-7.620265808026482e-26
43.96621078286683,2.2741143508386514,44.02498480049898,-7.382581601352814e-26
44.7242488998128,2.2741143508386514,44.78202804399435,-7.156305917120685e-26
45.48228701675877,2.2741143508386514,45.53910438684004,-6.93414020232288e-26
46.24032513370474,2.2741143508386514,46.29621220522707,-6.711192706405256e-26
46.9983632506507,2.2741143508386514,47.05334997979214,-6.48608403853013e-26
47.756401367596666,2.2741143508386514,47.81051628735753,-6.26043929043419e-26
48.514439484542635,2.2741143508386514,48.56770979344239,-6.037383035836588e-26
49.2724776014886,2.2741143508386514,49.32492924546255,-5.819868777884592e-26
50.03051571843457,2.2741143508386514,50.08217346654615,-5.60951829063312e-26
